COUNTRY_CODE,POSTAL_CODE,ESTIMATED_NUTS3,ESTIMATED_NUTS2,ESTIMATED_NUTS1,CONFIDENCE
CZ,73636,CZ080,CZ08,CZ0,high
CZ,73802,CZ080,CZ08,CZ0,high
CZ,73922,CZ080,CZ08,CZ0,high
CZ,73931,CZ080,CZ08,CZ0,high
CZ,74501,CZ080,CZ08,CZ0,medium
CZ,74666,CZ080,CZ08,CZ0,high
CZ,74695,CZ080,CZ08,CZ0,high
CZ,75011,CZ071,CZ07,CZ0,high
CZ,75000,CZ071,CZ07,CZ0,high
CZ,75152,CZ071,CZ07,CZ0,high
CZ,75132,CZ071,CZ07,CZ0,high
CZ,75311,CZ071,CZ07,CZ0,high
CZ,75331,CZ071,CZ07,CZ0,high
CZ,75515,CZ072,CZ07,CZ0,high
CZ,75714,CZ072,CZ07,CZ0,high
CZ,76090,CZ072,CZ07,CZ0,high
CZ,76137,CZ072,CZ07,CZ0,medium
CZ,76157,CZ072,CZ07,CZ0,medium
CZ,76190,CZ072,CZ07,CZ0,medium
CZ,76125,CZ072,CZ07,CZ0,medium
CZ,76173,CZ072,CZ07,CZ0,medium
CZ,76306,CZ072,CZ07,CZ0,high
CZ,76401,CZ072,CZ07,CZ0,medium
CZ,76421,CZ072,CZ07,CZ0,medium
CZ,76513,CZ072,CZ07,CZ0,high
CZ,76626,CZ072,CZ07,CZ0,high
CZ,76726,CZ072,CZ07,CZ0,high
CZ,76727,CZ072,CZ07,CZ0,high
CZ,76711,CZ072,CZ07,CZ0,high
CZ,76754,CZ072,CZ07,CZ0,high
CZ,76822,CZ072,CZ07,CZ0,high
CZ,77100,CZ071,CZ07,CZ0,medium
CZ,77111,CZ071,CZ07,CZ0,medium
CZ,77147,CZ071,CZ07,CZ0,medium
CZ,77211,CZ071,CZ07,CZ0,high
CZ,77447,CZ071,CZ07,CZ0,medium
CZ,77911,CZ071,CZ07,CZ0,high
CZ,78312,CZ071,CZ07,CZ0,high
CZ,78384,CZ071,CZ07,CZ0,high
CZ,78707,CZ071,CZ07,CZ0,high
CZ,78758,CZ071,CZ07,CZ0,high
CZ,79343,CZ080,CZ08,CZ0,medium
CZ,79332,CZ080,CZ08,CZ0,medium
CZ,79662,CZ071,CZ07,CZ0,high
CZ,79613,CZ071,CZ07,CZ0,high
CZ,16627,CZ010,CZ01,CZ0,medium
DE,01059,DED21,DED2,DED,high
DE,01062,DED21,DED2,DED,high
DE,01078,DED21,DED2,DED,high
DE,01096,DED21,DED2,DED,high
DE,01197,DED21,DED2,DED,high
DE,01207,DED21,DED2,DED,high
DE,01287,DED21,DED2,DED,high
DE,01350,DED21,DED2,DED,high
DE,01353,DED21,DED2,DED,high
DE,02753,DED2D,DED2,DED,medium
DE,03036,DE402,DE40,DE4,medium
DE,03142,DE40G,DE40,DE4,medium
DE,03204,DE407,DE40,DE4,medium
DE,03581,DE407,DE40,DE4,low
DE,04006,DED51,DED5,DED,low
DE,04026,DED51,DED5,DED,low
DE,04092,DED51,DED5,DED,low
DE,04117,DED51,DED5,DED,high
DE,04301,DED51,DED5,DED,high
DE,04431,DED52,DED5,DED,medium
DE,04452,DED52,DED5,DED,medium
DE,04455,DED52,DED5,DED,medium
DE,04661,DED52,DED5,DED,medium
DE,04711,DED43,DED4,DED,medium
DE,06003,DEE02,DEE0,DEE,low
DE,06021,DEE02,DEE0,DEE,low
DE,06099,DEE02,DEE0,DEE,low
DE,06100,DEE02,DEE0,DEE,medium
DE,06119,DEE02,DEE0,DEE,medium
DE,07602,DEG0J,DEG0,DEG,high
DE,07702,DEG03,DEG0,DEG,medium
DE,08024,DED45,DED4,DED,high
DE,08025,DED45,DED4,DED,high
DE,08526,DED44,DED4,DED,high
DE,08950,DED41,DED4,DED,low
DE,08992,DED41,DED4,DED,low
DE,09107,DED41,DED4,DED,high
DE,09596,DED43,DED4,DED,medium
DE,09644,DED43,DED4,DED,high
DE,10000,DE300,DE30,DE3,medium
DE,10042,DE300,DE30,DE3,medium
DE,10045,DE300,DE30,DE3,medium
DE,10048,DE300,DE30,DE3,medium
DE,10061,DE300,DE30,DE3,medium
DE,10062,DE300,DE30,DE3,medium
DE,10097,DE300,DE30,DE3,medium
DE,10099,DE300,DE30,DE3,medium
DE,10137,DE300,DE30,DE3,high
DE,10175,DE300,DE30,DE3,high
DE,10203,DE300,DE30,DE3,high
DE,10259,DE300,DE30,DE3,high
DE,10265,DE300,DE30,DE3,high
DE,10345,DE300,DE30,DE3,high
DE,10356,DE300,DE30,DE3,high
DE,10413,DE300,DE30,DE3,high
DE,10414,DE300,DE30,DE3,high
DE,10478,DE300,DE30,DE3,high
DE,10498,DE300,DE30,DE3,high
DE,10599,DE300,DE30,DE3,high
DE,10645,DE300,DE30,DE3,high
DE,10712,DE300,DE30,DE3,high
DE,10723,DE300,DE30,DE3,high
DE,10751,DE300,DE30,DE3,high
DE,10820,DE300,DE30,DE3,high
DE,10937,DE300,DE30,DE3,high
DE,10996,DE300,DE30,DE3,high
DE,11013,DE300,DE30,DE3,high
DE,11307,DE300,DE30,DE3,medium
DE,11431,DE300,DE30,DE3,medium
DE,12003,DE300,DE30,DE3,high
DE,12015,DE300,DE30,DE3,high
DE,12040,DE300,DE30,DE3,high
DE,12048,DE300,DE30,DE3,high
DE,12112,DE300,DE30,DE3,high
DE,12125,DE300,DE30,DE3,high
DE,12171,DE300,DE30,DE3,high
DE,12212,DE300,DE30,DE3,high
DE,12257,DE300,DE30,DE3,high
DE,12413,DE300,DE30,DE3,high
DE,12449,DE300,DE30,DE3,high
DE,12503,DE300,DE30,DE3,medium
DE,12539,DE300,DE30,DE3,medium
DE,13002,DE300,DE30,DE3,high
DE,13128,DE300,DE30,DE3,high
DE,13185,DE300,DE30,DE3,high
DE,13557,DE300,DE30,DE3,high
DE,14000,DE300,DE30,DE3,high
DE,14001,DE300,DE30,DE3,high
DE,14406,DE404,DE40,DE4,high
DE,14412,DE404,DE40,DE4,high
DE,14454,DE404,DE40,DE4,high
DE,14504,DE40E,DE40,DE4,high
DE,14565,DE40E,DE40,DE4,high
DE,14660,DE408,DE40,DE4,high
DE,14667,DE408,DE40,DE4,high
DE,15123,DE403,DE40,DE4,low
DE,15203,DE403,DE40,DE4,medium
DE,15959,DE406,DE40,DE4,medium
DE,16268,DE405,DE40,DE4,medium
DE,17041,DE80J,DE80,DE8,high
DE,17297,DE80J,DE80,DE8,medium
DE,17364,DE80N,DE80,DE8,medium
DE,17487,DE80N,DE80,DE8,high
DE,18051,DE803,DE80,DE8,medium
DE,19012,DE80O,DE80,DE8,medium
DE,19365,DE80O,DE80,DE8,medium
DE,19700,DE80M,DE80,DE8,low
DE,20085,DE600,DE60,DE6,high
DE,20121,DE600,DE60,DE6,high
DE,20159,DE600,DE60,DE6,high
DE,20235,DE600,DE60,DE6,high
DE,20301,DE600,DE60,DE6,high
DE,20350,DE600,DE60,DE6,high
DE,20351,DE600,DE60,DE6,high
DE,20367,DE600,DE60,DE6,high
DE,20475,DE600,DE60,DE6,high
DE,20534,DE600,DE60,DE6,high
DE,20781,DE600,DE60,DE6,medium
DE,21000,DE600,DE60,DE6,high
DE,21005,DE600,DE60,DE6,high
DE,21104,DE600,DE60,DE6,high
DE,21207,DE933,DE93,DE9,high
DE,21311,DE935,DE93,DE9,medium
DE,21334,DE935,DE93,DE9,medium
DE,21462,DE933,DE93,DE9,medium
DE,21554,DEF06,DEF0,DEF,medium
DE,22097,DE600,DE60,DE6,high
DE,22256,DE600,DE60,DE6,high
DE,22491,DE600,DE60,DE6,high
DE,23000,DEF0F,DEF0,DEF,low
DE,23125,DEF0F,DEF0,DEF,low
DE,23423,DEF03,DEF0,DEF,low
DE,23538,DEF03,DEF0,DEF,high
DE,24098,DEF02,DEF0,DEF,low
DE,24115,DEF02,DEF0,DEF,medium
DE,24301,DEF0B,DEF0,DEF,medium
DE,24501,DEF0D,DEF0,DEF,medium
DE,24931,DEF0C,DEF0,DEF,medium
DE,24984,DEF0C,DEF0,DEF,medium
DE,26011,DEF07,DEF0,DEF,low
DE,26111,DE943,DE94,DE9,medium
DE,26179,DE943,DE94,DE9,medium
DE,26574,DE947,DE94,DE9,medium
DE,26889,DE94C,DE94,DE9,medium
DE,26895,DE94C,DE94,DE9,medium
DE,27537,DE502,DE50,DE5,medium
DE,27768,DE936,DE93,DE9,medium
DE,28049,DE501,DE50,DE5,low
DE,28051,DE501,DE50,DE5,low
DE,28257,DE501,DE50,DE5,high
DE,28297,DE501,DE50,DE5,high
DE,28610,DE501,DE50,DE5,low
DE,28939,DE936,DE93,DE9,low
DE,29004,DE936,DE93,DE9,low
DE,29232,DE931,DE93,DE9,high
DE,29432,DE934,DE93,DE9,medium
DE,29654,DE938,DE93,DE9,high
DE,30156,DE929,DE92,DE9,high
DE,30340,DE929,DE92,DE9,medium
DE,30531,DE929,DE92,DE9,high
DE,30599,DE929,DE92,DE9,high
DE,30870,DE929,DE92,DE9,high
DE,30888,DE929,DE92,DE9,high
DE,31128,DE925,DE92,DE9,high
DE,32726,DEA45,DEA4,DEA,high
DE,32946,DEA44,DEA4,DEA,low
DE,33000,DEA44,DEA4,DEA,medium
DE,33080,DEA44,DEA4,DEA,medium
DE,33285,DEA42,DEA4,DEA,low
DE,33341,DEA42,DEA4,DEA,high
DE,33398,DEA42,DEA4,DEA,high
DE,33409,DEA42,DEA4,DEA,high
DE,33603,DEA41,DEA4,DEA,high
DE,33692,DEA41,DEA4,DEA,high
DE,33730,DEA41,DEA4,DEA,medium
DE,33776,DEA41,DEA4,DEA,medium
DE,34109,DE731,DE73,DE7,high
DE,34110,DE731,DE73,DE7,high
DE,34216,DE734,DE73,DE7,medium
DE,34243,DE734,DE73,DE7,medium
DE,34420,DE736,DE73,DE7,medium
DE,34457,DE736,DE73,DE7,medium
DE,34562,DE735,DE73,DE7,medium
DE,34567,DE735,DE73,DE7,medium
DE,34720,DE735,DE73,DE7,low
DE,35001,DE724,DE72,DE7,medium
DE,35032,DE724,DE72,DE7,medium
DE,35038,DE724,DE72,DE7,medium
DE,35107,DE736,DE73,DE7,medium
DE,35765,DE722,DE72,DE7,medium
DE,35778,DE722,DE72,DE7,medium
DE,36300,DE725,DE72,DE7,medium
DE,37037,DE91C,DE91,DE9,high
DE,37071,DE91C,DE91,DE9,high
DE,37086,DE91C,DE91,DE9,high
DE,37555,DE918,DE91,DE9,medium
DE,38092,DE911,DE91,DE9,high
DE,38202,DE91B,DE91,DE9,medium
DE,38211,DE91B,DE91,DE9,medium
DE,38332,DE917,DE91,DE9,medium
DE,38400,DE914,DE91,DE9,medium
DE,38436,DE914,DE91,DE9,medium
DE,39007,DEE03,DEE0,DEE,high
DE,39015,DEE03,DEE0,DEE,high
DE,39054,DEE03,DEE0,DEE,high
DE,39090,DEE03,DEE0,DEE,high
DE,39174,DEE03,DEE0,DEE,medium
DE,39331,DEE07,DEE0,DEE,medium
DE,40171,DEA11,DEA1,DEA,low
DE,40191,DEA11,DEA1,DEA,low
DE,40200,DEA11,DEA1,DEA,high
DE,40496,DEA11,DEA1,DEA,high
DE,40559,DEA11,DEA1,DEA,high
DE,40770,DEA1C,DEA1,DEA,high
DE,40804,DEA1C,DEA1,DEA,high
DE,40809,DEA1C,DEA1,DEA,high
DE,40837,DEA1C,DEA1,DEA,high
DE,41337,DEA1E,DEA1,DEA,medium
DE,41522,DEA1D,DEA1,DEA,high
DE,41703,DEA1E,DEA1,DEA,high
DE,42202,DEA1A,DEA1,DEA,high
DE,42462,DEA2A,DEA2,DEA,medium
DE,42926,DEA2B,DEA2,DEA,high
DE,43121,DEA2B,DEA2,DEA,low
DE,43131,DEA2B,DEA2,DEA,low
DE,43355,DEA2B,DEA2,DEA,low
DE,44000,DEA52,DEA5,DEA,low
DE,44110,DEA52,DEA5,DEA,high
DE,44122,DEA52,DEA5,DEA,high
DE,44221,DEA52,DEA5,DEA,high
DE,44554,DEA36,DEA3,DEA,medium
DE,44564,DEA36,DEA3,DEA,medium
DE,44621,DEA55,DEA5,DEA,high
DE,44777,DEA51,DEA5,DEA,high
DE,44780,DEA51,DEA5,DEA,high
DE,45121,DEA13,DEA1,DEA,high
DE,45135,DEA13,DEA1,DEA,high
DE,45151,DEA13,DEA1,DEA,high
DE,45217,DEA13,DEA1,DEA,high
DE,45227,DEA13,DEA1,DEA,high
DE,45432,DEA16,DEA1,DEA,high
DE,45612,DEA36,DEA3,DEA,high
DE,45653,DEA36,DEA3,DEA,high
DE,45655,DEA36,DEA3,DEA,high
DE,45765,DEA36,DEA3,DEA,high
DE,45875,DEA32,DEA3,DEA,high
DE,45877,DEA32,DEA3,DEA,high
DE,46000,DEA17,DEA1,DEA,high
DE,46010,DEA17,DEA1,DEA,high
DE,46256,DEA31,DEA3,DEA,medium
DE,46449,DEA1F,DEA1,DEA,medium
DE,46469,DEA1F,DEA1,DEA,medium
DE,47087,DEA12,DEA1,DEA,high
DE,47501,DEA1B,DEA1,DEA,medium
DE,47507,DEA1B,DEA1,DEA,medium
DE,48004,DEA33,DEA3,DEA,high
DE,48029,DEA33,DEA3,DEA,high
DE,48053,DEA33,DEA3,DEA,high
DE,48128,DEA33,DEA3,DEA,high
DE,48133,DEA33,DEA3,DEA,high
DE,48286,DEA37,DEA3,DEA,medium
DE,48435,DEA37,DEA3,DEA,medium
DE,48572,DE94B,DE94,DE9,medium
DE,49009,DE944,DE94,DE9,high
DE,49069,DE944,DE94,DE9,high
DE,49323,DE94E,DE94,DE9,medium
DE,49365,DE94E,DE94,DE9,medium
DE,49493,DE94F,DE94,DE9,medium
DE,50006,DEA27,DEA2,DEA,low
DE,50011,DEA27,DEA2,DEA,low
DE,50123,DEA27,DEA2,DEA,high
DE,50132,DEA27,DEA2,DEA,high
DE,50216,DEA27,DEA2,DEA,high
DE,50314,DEA27,DEA2,DEA,high
DE,50353,DEA27,DEA2,DEA,high
DE,50385,DEA27,DEA2,DEA,high
DE,50456,DEA27,DEA2,DEA,low
DE,50459,DEA27,DEA2,DEA,low
DE,50497,DEA27,DEA2,DEA,low
DE,50525,DEA27,DEA2,DEA,low
DE,50567,DEA23,DEA2,DEA,low
DE,50688,DEA23,DEA2,DEA,high
DE,50696,DEA23,DEA2,DEA,high
DE,50762,DEA23,DEA2,DEA,high
DE,50868,DEA23,DEA2,DEA,high
DE,50877,DEA23,DEA2,DEA,high
DE,50923,DEA23,DEA2,DEA,high
DE,50986,DEA23,DEA2,DEA,high
DE,51111,DEA23,DEA2,DEA,high
DE,51124,DEA23,DEA2,DEA,high
DE,51131,DEA23,DEA2,DEA,high
DE,51311,DEA24,DEA2,DEA,medium
DE,51368,DEA24,DEA2,DEA,medium
DE,51591,DEA2A,DEA2,DEA,medium
DE,51750,DEA2A,DEA2,DEA,high
DE,51756,DEA2A,DEA2,DEA,high
DE,52056,DEA2D,DEA2,DEA,high
DE,53000,DEA22,DEA2,DEA,low
DE,53072,DEA22,DEA2,DEA,low
DE,53103,DEA22,DEA2,DEA,high
DE,53105,DEA22,DEA2,DEA,high
DE,53112,DEA22,DEA2,DEA,high
DE,53153,DEA22,DEA2,DEA,high
DE,53155,DEA22,DEA2,DEA,high
DE,53174,DEA22,DEA2,DEA,high
DE,53228,DEA22,DEA2,DEA,high
DE,53258,DEA22,DEA2,DEA,high
DE,53313,DEA2C,DEA2,DEA,high
DE,53447,DEB12,DEB1,DEB,high
DE,53637,DEA2C,DEA2,DEA,medium
DE,53708,DEA2C,DEA2,DEA,high
DE,53891,DEA2C,DEA2,DEA,medium
DE,53987,DEA28,DEA2,DEA,medium
DE,53999,DEA28,DEA2,DEA,medium
DE,54208,DEB21,DEB2,DEB,medium
DE,54239,DEB21,DEB2,DEB,medium
DE,54286,DEB21,DEB2,DEB,medium
DE,54321,DEB25,DEB2,DEB,medium
DE,54442,DEB25,DEB2,DEB,medium
DE,54635,DEB23,DEB2,DEB,medium
DE,55001,DEB35,DEB3,DEB,low
DE,55009,DEB35,DEB3,DEB,low
DE,55030,DEB35,DEB3,DEB,low
DE,55099,DEB35,DEB3,DEB,low
DE,55216,DEB3J,DEB3,DEB,medium
DE,55272,DEB3J,DEB3,DEB,medium
DE,55360,DEB3J,DEB3,DEB,low
DE,55482,DEB1D,DEB1,DEB,medium
DE,55760,DEB15,DEB1,DEB,high
DE,56464,DEB1B,DEB1,DEB,high
DE,56890,DEB1C,DEB1,DEB,medium
DE,57493,DEA59,DEA5,DEA,high
DE,57509,DEB13,DEB1,DEB,high
DE,57932,DEA53,DEA5,DEA,low
DE,58368,DEA56,DEA5,DEA,high
DE,58448,DEA56,DEA5,DEA,high
DE,59014,DEA54,DEA5,DEA,high
DE,59303,DEA35,DEA3,DEA,medium
DE,59490,DEA5C,DEA5,DEA,medium
DE,59552,DEA5B,DEA5,DEA,high
DE,59603,DEA5B,DEA5,DEA,high
DE,59676,DEA5B,DEA5,DEA,high
DE,59817,DEA57,DEA5,DEA,high
DE,59904,DEA57,DEA5,DEA,high
DE,60261,DE712,DE71,DE7,medium
DE,60275,DE712,DE71,DE7,medium
DE,60332,DE712,DE71,DE7,high
DE,60453,DE712,DE71,DE7,high
DE,60546,DE712,DE71,DE7,high
DE,60547,DE712,DE71,DE7,high
DE,60590,DE712,DE71,DE7,high
DE,60629,DE712,DE71,DE7,medium
DE,61343,DE718,DE71,DE7,high
DE,63081,DE713,DE71,DE7,high
DE,63447,DE719,DE71,DE7,high
DE,63528,DE719,DE71,DE7,medium
DE,63672,DE71E,DE71,DE7,medium
DE,64379,DE716,DE71,DE7,medium
DE,64685,DE715,DE71,DE7,medium
DE,65000,DE716,DE71,DE7,low
DE,65301,DE71D,DE71,DE7,high
DE,65456,DE717,DE71,DE7,medium
DE,65729,DE71A,DE71,DE7,high
DE,65913,DE712,DE71,DE7,high
DE,65926,DE712,DE71,DE7,high
DE,66041,DEC01,DEC0,DEC,low
DE,66283,DEC01,DEC0,DEC,high
DE,66303,DEC01,DEC0,DEC,medium
DE,66421,DEC05,DEC0,DEC,medium
DE,66639,DEC06,DEC0,DEC,medium
DE,67056,DEB34,DEB3,DEB,medium
DE,67239,DEB3C,DEB3,DEB,medium
DE,67261,DEB3C,DEB3,DEB,medium
DE,68021,DE126,DE12,DE1,low
DE,68100,DE126,DE12,DE1,high
DE,68131,DE126,DE12,DE1,high
DE,68157,DE126,DE12,DE1,high
DE,68264,DE126,DE12,DE1,high
DE,69114,DE125,DE12,DE1,medium
DE,69122,DE125,DE12,DE1,medium
DE,69199,DE125,DE12,DE1,medium
DE,70000,DE111,DE11,DE1,low
DE,70020,DE111,DE11,DE1,low
DE,70049,DE111,DE11,DE1,low
DE,70076,DE111,DE11,DE1,low
DE,70120,DE111,DE11,DE1,high
DE,70128,DE111,DE11,DE1,high
DE,70237,DE111,DE11,DE1,low
DE,70449,DE111,DE11,DE1,high
DE,70546,DE111,DE11,DE1,high
DE,70593,DE111,DE11,DE1,high
DE,70732,DE113,DE11,DE1,medium
DE,71097,DE112,DE11,DE1,high
DE,71322,DE116,DE11,DE1,high
DE,71552,DE116,DE11,DE1,medium
DE,71633,DE115,DE11,DE1,high
DE,72132,DE142,DE14,DE1,medium
DE,72512,DE141,DE14,DE1,medium
DE,72625,DE113,DE11,DE1,medium
DE,72715,DE141,DE14,DE1,high
DE,73073,DE114,DE11,DE1,high
DE,73239,DE113,DE11,DE1,medium
DE,73401,DE11D,DE11,DE1,high
DE,73503,DE11D,DE11,DE1,medium
DE,73747,DE113,DE11,DE1,high
DE,74185,DE118,DE11,DE1,high
DE,75009,DE123,DE12,DE1,medium
DE,75232,DE12B,DE12,DE1,high
DE,76005,DE122,DE12,DE1,high
DE,76054,DE122,DE12,DE1,high
DE,76124,DE122,DE12,DE1,high
DE,76247,DE123,DE12,DE1,medium
DE,76656,DE123,DE12,DE1,high
DE,76662,DE123,DE12,DE1,high
DE,76999,DEB3K,DEB3,DEB,low
DE,77189,DEB3K,DEB3,DEB,low
DE,77813,DE134,DE13,DE1,medium
DE,77885,DE134,DE13,DE1,medium
DE,78429,DE138,DE13,DE1,high
DE,78457,DE138,DE13,DE1,high
DE,78646,DE135,DE13,DE1,medium
DE,79025,DE131,DE13,DE1,high
DE,79040,DE131,DE13,DE1,high
DE,79083,DE131,DE13,DE1,high
DE,79085,DE131,DE13,DE1,high
DE,79105,DE131,DE13,DE1,medium
DE,79109,DE131,DE13,DE1,medium
DE,80000,DE212,DE21,DE2,medium
DE,80064,DE212,DE21,DE2,medium
DE,80077,DE212,DE21,DE2,medium
DE,80098,DE212,DE21,DE2,medium
DE,80328,DE212,DE21,DE2,high
DE,80673,DE212,DE21,DE2,high
DE,80705,DE212,DE21,DE2,high
DE,80711,DE212,DE21,DE2,high
DE,80788,DE212,DE21,DE2,high
DE,81032,DE212,DE21,DE2,medium
DE,81106,DE212,DE21,DE2,medium
DE,81507,DE212,DE21,DE2,high
DE,81632,DE212,DE21,DE2,high
DE,81663,DE212,DE21,DE2,high
DE,81823,DE212,DE21,DE2,high
DE,82116,DE21C,DE21,DE2,medium
DE,82142,DE21C,DE21,DE2,medium
DE,82143,DE21C,DE21,DE2,medium
DE,82149,DE21C,DE21,DE2,medium
DE,82321,DE21N,DE21,DE2,medium
DE,83076,DE21K,DE21,DE2,medium
DE,83204,DE21M,DE21,DE2,medium
DE,85045,DE211,DE21,DE2,medium
DE,85326,DE21B,DE21,DE2,medium
DE,85350,DE21B,DE21,DE2,medium
DE,85577,DE218,DE21,DE2,medium
DE,85726,DE21H,DE21,DE2,medium
DE,85747,DE21H,DE21,DE2,medium
DE,86631,DE27D,DE27,DE2,medium
DE,86881,DE276,DE27,DE2,medium
DE,87447,DE27E,DE27,DE2,medium
DE,87688,DE27B,DE27,DE2,medium
DE,88129,DE27A,DE27,DE2,medium
DE,88397,DE148,DE14,DE1,medium
DE,88609,DE147,DE14,DE1,medium
DE,89002,DE144,DE14,DE1,high
DE,89010,DE144,DE14,DE1,high
DE,89043,DE144,DE14,DE1,high
DE,89069,DE144,DE14,DE1,high
DE,89070,DE144,DE14,DE1,high
DE,89199,DE145,DE14,DE1,medium
DE,89321,DE278,DE27,DE2,medium
DE,89457,DE277,DE27,DE2,high
DE,89476,DE277,DE27,DE2,high
DE,89600,DE145,DE14,DE1,high
DE,90122,DE254,DE25,DE2,low
DE,90492,DE254,DE25,DE2,medium
DE,91027,DE257,DE25,DE2,medium
DE,91476,DE25A,DE25,DE2,medium
DE,91561,DE256,DE25,DE2,medium
DE,91871,DE25C,DE25,DE2,medium
DE,92381,DE236,DE23,DE2,medium
DE,93009,DE238,DE23,DE2,medium
DE,93032,DE238,DE23,DE2,medium
DE,93039,DE238,DE23,DE2,medium
DE,93395,DE226,DE22,DE2,medium
DE,94037,DE228,DE22,DE2,medium
DE,94303,DE22B,DE22,DE2,medium
DE,95104,DE249,DE24,DE2,medium
DE,96045,DE241,DE24,DE2,high
DE,96111,DE245,DE24,DE2,medium
DE,96410,DE247,DE24,DE2,medium
DE,96607,DEG0V,DEG0,DEG,low
DE,97004,DE263,DE26,DE2,high
DE,97100,DE26C,DE26,DE2,high
DE,97553,DE26B,DE26,DE2,medium
DE,98684,DEG0E,DEG0,DEG,medium
DE,98839,DEG0V,DEG0,DEG,low
DE,99401,DEG0G,DEG0,DEG,medium
DE,99437,DEG0G,DEG0,DEG,medium
DE,99806,DEG0R,DEG0,DEG,medium
DE,55516,DEB14,DEB1,DEB,medium
DE,76040,DE122,DE12,DE1,high
DK,0045,DK012,DK01,DK0,low
DK,0692,DK012,DK01,DK0,low
DK,1199,DK011,DK01,DK0,medium
DK,1234,DK011,DK01,DK0,medium
DK,1262,DK011,DK01,DK0,high
DK,2434,DK011,DK01,DK0,medium
DK,2476,DK011,DK01,DK0,medium
DK,2493,DK011,DK01,DK0,medium
DK,2494,DK011,DK01,DK0,medium
DK,2495,DK011,DK01,DK0,medium
DK,2496,DK011,DK01,DK0,medium
DK,2592,DK011,DK01,DK0,medium
DK,2593,DK011,DK01,DK0,medium
DK,2636,DK012,DK01,DK0,high
DK,3510,DK013,DK01,DK0,medium
DK,4837,DK022,DK02,DK0,medium
DK,5813,DK031,DK03,DK0,medium
DK,5880,DK031,DK03,DK0,high
DK,6970,DK041,DK04,DK0,high
DK,8002,DK042,DK04,DK0,high
DK,8218,DK042,DK04,DK0,high
DK,9642,DK050,DK05,DK0,high
DK,5680,DK031,DK03,DK0,high
EE,10110,EE001,EE00,EE0,high
EE,10178,EE001,EE00,EE0,high
EE,10410,EE001,EE00,EE0,high
EE,10418,EE001,EE00,EE0,high
EE,10419,EE001,EE00,EE0,high
EE,10422,EE001,EE00,EE0,high
EE,11150,EE001,EE00,EE0,high
EE,11233,EE001,EE00,EE0,high
EE,11341,EE001,EE00,EE0,high
EE,12316,EE001,EE00,EE0,medium
EE,12650,EE001,EE00,EE0,high
EE,13526,EE001,EE00,EE0,high
EE,15000,EE001,EE00,EE0,high
EE,15044,EE001,EE00,EE0,high
EE,15054,EE001,EE00,EE0,high
EE,15077,EE001,EE00,EE0,high
EE,15080,EE001,EE00,EE0,high
EE,15092,EE001,EE00,EE0,high
EE,15186,EE001,EE00,EE0,high
EE,15192,EE001,EE00,EE0,high
EE,20404,EE00A,EE00,EE0,medium
EE,20406,EE00A,EE00,EE0,medium
EE,20601,EE00A,EE00,EE0,high
EE,22001,EE004,EE00,EE0,medium
EE,33100,EE001,EE00,EE0,low
EE,35510,EE001,EE00,EE0,low
EE,35545,EE001,EE00,EE0,low
EE,41594,EE00A,EE00,EE0,high
EE,41707,EE00A,EE00,EE0,high
EE,43756,EE009,EE00,EE0,low
EE,43785,EE009,EE00,EE0,low
EE,44038,EE009,EE00,EE0,high
EE,47013,EE009,EE00,EE0,low
EE,50088,EE008,EE00,EE0,high
EE,50400,EE008,EE00,EE0,high
EE,50900,EE008,EE00,EE0,high
EE,51109,EE008,EE00,EE0,medium
EE,51303,EE008,EE00,EE0,medium
EE,51415,EE008,EE00,EE0,medium
EE,54622,EE008,EE00,EE0,low
EE,61750,EE008,EE00,EE0,high
EE,64601,EE008,EE00,EE0,high
EE,65065,EE008,EE00,EE0,high
EE,70003,EE008,EE00,EE0,high
EE,72710,EE009,EE00,EE0,high
EE,74677,EE001,EE00,EE0,high
EE,75100,EE001,EE00,EE0,high
EE,76035,EE001,EE00,EE0,high
EE,79720,EE009,EE00,EE0,high
EE,88001,EE004,EE00,EE0,high
EE,88192,EE004,EE00,EE0,high
EE,90766,EE004,EE00,EE0,high
EE,94179,EE004,EE00,EE0,high
EE,96142,EE004,EE00,EE0,medium
EE,96905,EE004,EE00,EE0,medium
EL,13232,EL302,EL30,EL3,high
EL,15180,EL301,EL30,EL3,high
EL,33129,EL645,EL64,EL6,high
EL,67133,EL512,EL51,EL5,high
EL,67150,EL512,EL51,EL5,high
EL,74150,EL433,EL43,EL4,high
EL,10000,EL303,EL30,EL3,medium
EL,10024,EL303,EL30,EL3,medium
EL,10032,EL303,EL30,EL3,medium
EL,10035,EL303,EL30,EL3,medium
EL,10163,EL303,EL30,EL3,medium
EL,10177,EL303,EL30,EL3,medium
EL,10181,EL303,EL30,EL3,medium
EL,10188,EL303,EL30,EL3,medium
EL,10176,EL303,EL30,EL3,medium
EL,10200,EL303,EL30,EL3,medium
EL,10403,EL303,EL30,EL3,high
EL,10506,EL303,EL30,EL3,high
EL,10667,EL303,EL30,EL3,high
EL,10971,EL303,EL30,EL3,medium
EL,11121,EL303,EL30,EL3,high
EL,11122,EL303,EL30,EL3,high
EL,11156,EL303,EL30,EL3,high
EL,11173,EL303,EL30,EL3,high
EL,11234,EL303,EL30,EL3,high
EL,11211,EL303,EL30,EL3,high
EL,11510,EL303,EL30,EL3,high
EL,11541,EL303,EL30,EL3,high
EL,11601,EL303,EL30,EL3,high
